,run_id,runner_id,game_id,category_id,level_id,run_time,timestamp,system_id,url,run_views
9170,m7p3pg5m,qj29e6px,o1y9wo6q,n2y55mko,,1969.0,2018-12-24,w89rwelk,https://youtu.be/PXYdS2UcQDA,37
9171,mk9q983z,18vp63n8,o1y9wo6q,n2y55mko,,1249.0,2018-12-23,w89rwelk,https://www.youtube.com/watch?v=ZPloZdX7l2g,14
9172,zg787v0z,zxzn5rex,o1y9wo6q,7dgrrxk4,,3059.0,2018-12-23,w89rwelk,https://www.youtube.com/watch?v=kdcp0dtGvKc,25
9173,zn4e4j8m,18vp63n8,o1y9wo6q,n2y55mko,,1218.0,2018-12-24,w89rwelk,https://www.youtube.com/watch?v=sduF739NPFI,31
9174,zp0p0g8m,qjo9ypnj,o1y9wo6q,wkpoo02r,,10694.0,2018-12-23,nzelreqp,https://www.youtube.com/watch?v=j0rTBM33K-Y,5
9175,zg787ldz,5j5v2nz8,o1y9wo6q,wkpoo02r,,6402.0,2018-12-24,w89rwelk,https://www.youtube.com/watch?v=WBWuczoF5OE,101
9176,y92k2rez,qjopvonx,o1y9wo6q,wkpoo02r,,7195.0,2018-12-24,w89rwelk,https://www.twitch.tv/videos/353606346,
9177,zx4wkl8y,5j5r396x,o1y9wo6q,n2y55mko,,1007.0,2019-04-03,w89rwelk,https://youtu.be/H8hWnlwdfU4,32
9178,m3ok13qm,zx76qy0j,o1y9wo6q,wkpoo02r,,12647.0,2018-12-25,w89rwelk,https://www.twitch.tv/videos/353956662,
9179,zx4wkrey,18qowewj,o1y9wo6q,7kjpp4k3,,511.0,2018-12-25,w89rwelk,https://youtu.be/O8AcbyVlAGU,852
9180,m7p3g75m,zxz97kn8,o1y9wo6q,7dgrrxk4,,2999.0,2018-12-25,w89rwelk,https://youtu.be/Txy5OgZB9oo,97
9181,y43kw6nz,48gyr78p,o1y9wo6q,n2y55mko,,1075.0,2018-12-26,w89rwelk,https://www.youtube.com/watch?v=-StykXVMwLA,21
9182,yvjv6x4y,y8dmrqo8,o1y9wo6q,n2y55mko,,1241.0,2018-12-03,w89rwelk,https://www.youtube.com/watch?v=ANPsRYpkOz8,95
9183,z11k569z,18v3wrex,o1y9wo6q,n2y55mko,,1072.0,2018-12-25,w89rwelk,https://youtu.be/PJQ92VZCg-U,17
9184,zq3dwpxy,pj0o24rj,o1y9wo6q,n2y55mko,,1316.0,2018-12-26,w89rwelk,https://www.twitch.tv/videos/354300962?t=08m03s,
9185,zg78v3ez,zx76qy0j,o1y9wo6q,n2y55mko,,1216.0,2018-12-26,w89rwelk,https://youtu.be/2nmuycnJtXQ,5
9186,yl4lo0xm,qjo9k3j6,o1y9wo6q,7dgrrxk4,,5155.0,2018-12-26,w89rwelk,https://www.twitch.tv/videos/354790378,
9187,yl4loo2m,e8e3rdj0,o1y9wo6q,7dgrrxk4,,3762.0,2018-12-27,nzelreqp,https://www.twitch.tv/videos/354827393,
9188,z03x6x8z,v8ln63vx,o1y9wo6q,n2y55mko,,1287.0,2018-12-27,w89rwelk,https://www.twitch.tv/videos/354935237,
9189,yl4lowrm,v81ykn58,o1y9wo6q,7dgrrxk4,,3944.0,2018-12-27,w89rwelk,https://www.twitch.tv/videos/355038349,
9190,zp0p37xm,zx74dlvx,o1y9wo6q,n2y55mko,,1980.0,2018-12-27,w89rwelk,https://youtu.be/Lz3SmxljMGo,12
9191,z03xr1oz,e8ezrq68,o1y9wo6q,wkpoo02r,,6869.0,2018-12-27,w89rwelk,https://www.twitch.tv/videos/355138890,
9192,yl4lq0xm,qjn3my2x,o1y9wo6q,wkpoo02r,,7373.0,2018-12-27,w89rwelk,https://www.youtube.com/watch?v=4qyMMPpXwEM&t,32
9193,yo2o7j5z,18vp63n8,o1y9wo6q,n2y55mko,,1196.0,2018-12-27,w89rwelk,https://www.youtube.com/watch?v=erUOCIgzCfY,53
9194,zp0p19nm,zx76qy0j,o1y9wo6q,n2y55mko,,1190.0,2018-12-28,w89rwelk,https://youtu.be/XI_RTfLQkHI,8
9195,y92k96nz,qjo9k3j6,o1y9wo6q,7dgrrxk4,,4595.0,2018-12-27,w89rwelk,https://www.twitch.tv/videos/355262071,
9196,m7p3d0wm,98rdqqdj,o1y9wo6q,n2y55mko,,2173.0,2018-12-28,w89rwelk,https://www.youtube.com/watch?v=j-4fBn4aFhY,
9197,m7p3de0m,kjpqyw0x,o1y9wo6q,7dgrrxk4,,3434.0,2018-12-27,w89rwelk,https://www.twitch.tv/videos/355311467,
9198,z03x759z,zx7opm0j,o1y9wo6q,n2y55mko,,1250.0,2018-12-28,w89rwelk,https://www.youtube.com/watch?v=XsAGz78_vt8&t=1269s,107
9199,me80462m,e8ewrz78,o1y9wo6q,wkpoo02r,,7765.0,2018-12-29,w89rwelk,https://youtu.be/1X9stOxaSO8?t=421,27
9200,zg78rxjz,zxzk1q9x,o1y9wo6q,zdnq4oqd,ewpppkyw,368.2,2018-12-29,w89rwelk,https://youtu.be/qQdv4YdfNqo,329
9201,y6pq9nqm,18vp4v28,o1y9wo6q,7dgrrxk4,,3360.0,2018-12-27,w89rwelk,https://www.twitch.tv/videos/355450617,
9202,zn4e098m,qj21mo8k,o1y9wo6q,7dgrrxk4,,3028.0,2018-12-28,w89rwelk,https://www.twitch.tv/videos/355572871,
9203,zp0p29nm,zx74dlvx,o1y9wo6q,n2y55mko,,1562.0,2018-12-29,w89rwelk,https://www.youtube.com/watch?v=sT-Ln1VpRC8&feature=youtu.be,11
9204,m3ok636m,0jmd40ej,o1y9wo6q,n2y55mko,,1892.0,2018-12-22,w89rwelk,https://youtu.be/sFPCTGT42mE,9
9205,y43k8xqz,qjnz771j,o1y9wo6q,7dgrrxk4,,3180.0,2018-12-28,w89rwelk,https://www.youtube.com/watch?v=BFIYqwmAsUk,9
9206,zp0p2gnm,e8ewrz78,o1y9wo6q,7dgrrxk4,,3303.0,2018-12-29,w89rwelk,https://youtu.be/Hhu5uyWmXl4,7
9207,zn4e7n3m,pj0v59xw,o1y9wo6q,wkpoo02r,,6641.0,2018-12-29,w89rwelk,https://www.twitch.tv/videos/355959633,
9208,ywpn343z,48gyr78p,o1y9wo6q,7dgrrxk4,,3046.0,2018-12-29,w89rwelk,https://www.youtube.com/watch?v=9vj0tJZ0bd4&feature=youtu.be,14
9209,yvjvr6oy,e8ezrq68,o1y9wo6q,wkpoo02r,,6828.0,2018-12-28,w89rwelk,https://www.twitch.tv/videos/355546997,
9210,z03xp99z,48g979rx,o1y9wo6q,n2y55mko,,1114.0,2018-12-29,w89rwelk,https://www.twitch.tv/videos/356043577,
9211,mr8279gy,zx74kvyx,o1y9wo6q,n2y55mko,,5147.31,2018-12-29,w89rwelk,https://youtu.be/tMJS7ed-nW0,2
9212,z51k2edm,1xyldrvj,o1y9wo6q,n2y55mko,,953.21,2018-12-29,w89rwelk,https://youtu.be/ucGj1jcTNrI,258
9213,yvjvrpxy,zxz1vorj,o1y9wo6q,7dgrrxk4,,3499.0,2018-12-30,w89rwelk,https://youtu.be/pP9EPxJl_Wo,23
9214,mk9qkp5z,qjol1pej,o1y9wo6q,n2y55mko,,1435.0,2018-12-29,w89rwelk,https://youtube.com/watch?v=cEgMDc4CFTU,60
9215,mk9qk6vz,e8ewrz78,o1y9wo6q,wkpoo02r,,7707.0,2018-12-30,w89rwelk,https://www.twitch.tv/videos/356253461,
9216,y89k851m,qjoq7yl8,o1y9wo6q,7kjpp4k3,,537.0,2018-12-29,w89rwelk,https://www.twitch.tv/videos/356261005,
9217,y92kxokz,qjo9ypnj,o1y9wo6q,wkpoo02r,,9974.0,2018-12-29,nzelreqp,https://www.twitch.tv/videos/356275813,
9218,z51kxr5m,o862d3xz,o1y9wo6q,7dgrrxk4,,2884.0,2018-12-13,w89rwelk,https://youtu.be/HWGGcgbDUS4,
9219,yd321dxz,zx74kvyx,o1y9wo6q,n2y55mko,,3690.0,2018-12-30,w89rwelk,https://youtu.be/z6o3Q--PZbo?t=64,14
9220,zp0pdpnm,y8d7lrm8,o1y9wo6q,n2y55mko,,1799.0,2018-12-30,w89rwelk,https://www.twitch.tv/videos/356446001?t=02m01s,
9221,y2qke66y,48gyr78p,o1y9wo6q,7dgrrxk4,,3009.0,2018-12-30,w89rwelk,https://www.twitch.tv/videos/356510692,
9222,mr82oedy,zxzn5q4x,o1y9wo6q,wkpoo02r,,6980.0,2018-12-30,w89rwelk,https://www.twitch.tv/videos/356577805,
9223,y89k02dm,48g41k18,o1y9wo6q,7dgrrxk4,,13303.0,2018-12-30,w89rwelk,https://www.youtube.com/watch?v=5NeM6lh8sZ8&feature=youtu.be,38
9224,ywpnvd3z,0jmd40ej,o1y9wo6q,n2y55mko,,1806.0,2018-12-28,w89rwelk,https://youtu.be/HeRwqlqUkeA,6
9225,yl4lnvnm,7j40m158,o1y9wo6q,7dgrrxk4,,3579.0,2018-12-30,w89rwelk,https://youtu.be/NfYRqMxwgPQ,16
9226,yj4w81dy,7j47lplj,o1y9wo6q,7dgrrxk4,,3415.0,2018-12-30,w89rwelk,https://www.twitch.tv/videos/356630041,
9227,yj4w8gdy,68w040qj,o1y9wo6q,7dgrrxk4,,3215.0,2018-12-30,w89rwelk,https://www.youtube.com/watch?v=-0DqR1gqjZQ&feature=youtu.be,13
9228,yvjv8pxy,98rv2rdj,o1y9wo6q,7dgrrxk4,,3395.0,2018-12-30,w89rwelk,https://youtu.be/X6aiJaiMmfw,
9229,z51ke8dm,e8ewrz78,o1y9wo6q,7dgrrxk4,,3277.0,2018-12-31,w89rwelk,https://www.twitch.tv/videos/356737117,
9230,zp0pgvrm,qjn2d12j,o1y9wo6q,7dgrrxk4,,3931.0,2018-12-30,w89rwelk,https://www.twitch.tv/videos/356794815,
9231,y89k635m,18qowewj,o1y9wo6q,n2y55mko,,1096.0,2018-12-31,w89rwelk,https://youtu.be/frNNdKrwYaA?t=166,260
9232,z51kponm,zx74kvyx,o1y9wo6q,n2y55mko,,2863.0,2018-12-31,w89rwelk,https://youtu.be/z8EEx4itF4Y?t=33,6
9233,zn4evk3m,18vdp928,o1y9wo6q,n2y55mko,,4782.0,2018-12-31,w89rwelk,https://www.youtube.com/watch?v=WNnCd8K63n8,57
9234,m7p33pem,68w040qj,o1y9wo6q,7dgrrxk4,,3212.0,2018-12-31,w89rwelk,https://www.youtube.com/watch?v=urfc3Y4bLRc&feature=youtu.be,5
9235,yvjvv96y,e8e026pj,o1y9wo6q,n2y55mko,,1203.0,2019-01-01,w89rwelk,https://youtu.be/Wcp29UneGWQ,
9236,zp0pplgm,7j40gpw8,o1y9wo6q,n2y55mko,,958.0,2019-01-01,w89rwelk,https://youtu.be/kqhUJZ87_pA,63
9237,y92kk9ez,qxkdk36j,o1y9wo6q,n2y55mko,,1742.0,2019-01-01,w89rwelk,https://www.youtube.com/watch?v=umPJw4yO68M,12
9238,mr8221gy,v8159vlj,o1y9wo6q,n2y55mko,,1210.0,2019-01-01,w89rwelk,https://www.youtube.com/watch?v=6sqlU5DDxFU,10
9239,z11kkqwz,68w040qj,o1y9wo6q,7dgrrxk4,,3158.0,2018-12-31,w89rwelk,https://www.youtube.com/watch?v=zfSzpEMMxn4&feature=youtu.be,9
9240,y6pqq4jm,dx3rzz2x,o1y9wo6q,7dgrrxk4,,3362.0,2019-01-01,w89rwelk,https://www.youtube.com/watch?v=vt1XGX08JyE,13
9241,zg78l3vz,18vp4v28,o1y9wo6q,7dgrrxk4,,3349.0,2019-01-01,w89rwelk,https://www.twitch.tv/videos/357397808,
9242,y2qk259y,0jmd40ej,o1y9wo6q,n2y55mko,,1586.0,2018-12-31,w89rwelk,https://youtu.be/eyTOTTtNvW8,9
9243,m7p3nd4m,48g2307j,o1y9wo6q,7dgrrxk4,,3563.0,2019-01-01,nzelreqp,https://youtu.be/Li6NCy9Dog8,16
9244,mr82v7gy,68wg2z3x,o1y9wo6q,7dgrrxk4,,7302.0,2019-01-01,w89rwelk,https://www.twitch.tv/videos/357516618,
9245,mr82v28y,68w040qj,o1y9wo6q,7dgrrxk4,,3127.0,2019-01-01,w89rwelk,https://www.twitch.tv/videos/357548694,
9246,me80gv9m,qxkg359j,o1y9wo6q,7dgrrxk4,,3190.0,2019-01-02,nzelreqp,https://www.twitch.tv/videos/357655858,
9247,zn4ex88m,e8ewrz78,o1y9wo6q,wkpoo02r,,7483.0,2019-01-02,w89rwelk,https://www.youtube.com/watch?v=0NhKb4ao-tI,6
9248,y2qkwx9y,zx74kvyx,o1y9wo6q,n2y55mko,,2801.0,2019-01-02,w89rwelk,https://youtu.be/HqG4_oT-NOI?t=6,9
9249,y89kp0dm,dx3rqnex,o1y9wo6q,wkpoo02r,,10324.0,2019-01-01,w89rwelk,https://www.twitch.tv/videos/357810781,
9250,zx4wx3ky,1xy2m3m8,o1y9wo6q,7dgrrxk4,,3586.0,2019-01-02,w89rwelk,https://www.twitch.tv/videos/357817236,
9251,y89kp7nm,zx7mkvvx,o1y9wo6q,wkpoo02r,,10512.0,2019-01-02,nzelreqp,https://www.twitch.tv/videos/357928471,
9252,zn4e933m,98rv2rdj,o1y9wo6q,7dgrrxk4,,3355.0,2019-01-02,w89rwelk,https://youtu.be/dovRumIBg5o,
9253,y89kod1m,68w040qj,o1y9wo6q,7dgrrxk4,,3111.0,2019-01-02,w89rwelk,https://www.twitch.tv/videos/358026120,
9254,zg78jljz,v8lq4k7x,o1y9wo6q,7dgrrxk4,,3136.0,2019-01-03,w89rwelk,https://www.twitch.tv/videos/358115119,
9255,zn4e999m,zx7zw1r8,o1y9wo6q,n2y55mko,,1069.0,2019-01-02,w89rwelk,https://youtu.be/cP-3fruw3b8,
9256,mk9qwkxz,kjp7okkj,o1y9wo6q,n2y55mko,,1476.0,2019-01-03,w89rwelk,https://youtu.be/lbsOjI4g5sk,16
9257,zg78660z,zxzn5q4x,o1y9wo6q,wkpoo02r,,6937.0,2019-01-03,w89rwelk,https://www.twitch.tv/videos/358435410,
9258,yj4wqr7y,v8l39m28,o1y9wo6q,7dgrrxk4,,3646.0,2019-01-03,w89rwelk,https://www.twitch.tv/videos/350578737,
9259,yvjv54ey,dx3n9z6j,o1y9wo6q,n2y55mko,,1600.0,2019-01-03,w89rwelk,https://www.youtube.com/watch?v=5L6Osb3ZQ8k&feature=youtu.be,39
9260,ywpn519z,18q652oj,o1y9wo6q,wkpoo02r,,7405.0,2019-01-03,w89rwelk,https://www.twitch.tv/videos/358559791,
9261,zp0p5pxm,pj0ke0m8,o1y9wo6q,7dgrrxk4,,3446.0,2018-12-20,w89rwelk,https://www.twitch.tv/videos/351691751,
9262,zg789ljz,pj0ke0m8,o1y9wo6q,wkpoo02r,,7832.0,2018-12-29,w89rwelk,https://www.twitch.tv/videos/358689616,
9263,me80pw2m,pj0ke0m8,o1y9wo6q,n2y55mko,,1077.0,2019-01-01,w89rwelk,https://www.twitch.tv/videos/358695082,
9264,z03xkkjz,zxzde29j,o1y9wo6q,n2y55mko,,1633.0,2019-01-04,nzelreqp,https://www.youtube.com/watch?v=Q8K5DBISAnM,
9265,mk9qrj3z,dx394zkx,o1y9wo6q,7dgrrxk4,,3591.0,2019-01-04,w89rwelk,https://www.twitch.tv/videos/358798373,
9266,yl4l293m,qjo3zpnj,o1y9wo6q,n2y55mko,,1340.0,2019-01-05,w89rwelk,https://www.twitch.tv/videos/358829404,
9267,ywpno0pz,qjo9ypnj,o1y9wo6q,wkpoo02r,,9742.0,2019-01-02,nzelreqp,https://www.twitch.tv/videos/358905332,
9268,yd32p9wz,qjo9ypnj,o1y9wo6q,wkpoo02r,,10236.0,2019-01-03,w89rwelk,https://www.twitch.tv/videos/358919709,
9269,y6pqwnpm,18vdp928,o1y9wo6q,n2y55mko,,2859.0,2019-01-04,w89rwelk,https://www.youtube.com/watch?v=bpwISueSyUE,39
9270,m7p3450m,e8ewrz78,o1y9wo6q,wkpoo02r,,7224.0,2019-01-05,w89rwelk,https://youtu.be/hFYj5d_Hgog?t=645,21
9271,mk9qngvz,kjpqrr4x,o1y9wo6q,n2y55mko,,958.35,2019-01-05,w89rwelk,https://www.youtube.com/watch?v=Dgc73AqphV8&t=374s,52
9272,m7p34o4m,7j4gkomj,o1y9wo6q,n2y55mko,,1645.0,2019-01-05,nzelreqp,https://www.twitch.tv/videos/359354879,
9273,z51k4l5m,y8dem0mj,o1y9wo6q,n2y55mko,,1546.0,2019-01-05,w89rwelk,https://youtu.be/r2cf9h1A1A0,28
9274,y43k402z,qxknvr7x,o1y9wo6q,7dgrrxk4,,3848.0,2019-01-05,w89rwelk,https://www.twitch.tv/videos/359372289,
9275,yl4l843m,98rdrogj,o1y9wo6q,7dgrrxk4,,3540.0,2019-01-05,w89rwelk,https://www.twitch.tv/videos/359426730,
9276,yd3279wz,68w040qj,o1y9wo6q,7dgrrxk4,,3077.0,2019-01-05,w89rwelk,https://www.twitch.tv/videos/359560648,
9277,m3okp34m,kjpqy9yx,o1y9wo6q,n2y55mko,,984.0,2019-01-06,w89rwelk,https://youtu.be/qSo6ccOYZXE,25
9278,zg785qdz,68w040qj,o1y9wo6q,n2y55mko,,1091.0,2018-09-28,w89rwelk,https://www.youtube.com/watch?v=RiCjitw54VU,2
9279,y92krxkz,68w040qj,o1y9wo6q,n2y55mko,,1090.0,2018-09-28,w89rwelk,https://www.youtube.com/watch?v=QOm86O8DOwM,
9280,z11keg9z,68w040qj,o1y9wo6q,n2y55mko,,1059.0,2019-01-05,w89rwelk,https://www.twitch.tv/videos/359613558,
9281,y6pq1v6m,pj0g3wrx,o1y9wo6q,n2y55mko,,1333.0,2019-01-06,w89rwelk,https://www.twitch.tv/videos/359701260?t=31s,
9282,zx4w1pky,pj0ke0m8,o1y9wo6q,7dgrrxk4,,3430.0,2018-12-26,w89rwelk,https://www.twitch.tv/videos/358690909,
9283,yl4lgekm,98r61gg8,o1y9wo6q,n2y55mko,,1168.0,2019-01-06,w89rwelk,https://youtu.be/64rkwePZWWA,14
9284,z51k9pnm,zx71l0yx,o1y9wo6q,n2y55mko,,1370.0,2019-01-06,w89rwelk,https://www.youtube.com/watch?v=mUY1a71d7ok&feature=youtu.be,111
9285,y89w3vnm,1xy06qnj,o1y9wo6q,n2y55mko,,957.0,2019-01-06,w89rwelk,https://www.twitch.tv/videos/360138647?filter=highlights&sort=time,
9286,yl4d36rm,y8dp3y98,o1y9wo6q,n2y55mko,,1911.0,2019-01-06,w89rwelk,https://youtu.be/BNJrDRmSqCs,
9287,yo20vodz,68w6mnvj,o1y9wo6q,7dgrrxk4,,3931.0,2019-01-07,w89rwelk,https://www.twitch.tv/videos/360229849,
9288,m7pn1e4m,dx3vvm78,o1y9wo6q,7dgrrxk4,,3709.0,2019-01-07,nzelreqp,https://www.youtube.com/watch?v=PtuKs-sO6PU,16
9289,z03dw2oz,68w6mnvj,o1y9wo6q,n2y55mko,,1118.0,2019-01-07,w89rwelk,https://www.twitch.tv/videos/360291196,
9290,y4369d2z,zx7161qx,o1y9wo6q,7dgrrxk4,,5432.0,2019-01-07,w89rwelk,https://www.twitch.tv/videos/360280565,
9291,yvjlg6ey,18vdp928,o1y9wo6q,n2y55mko,,2851.0,2019-01-06,w89rwelk,https://www.youtube.com/watch?v=mK3rsYwdUq4,33
9292,m7pn920m,y8dmz5g8,o1y9wo6q,7dgrrxk4,,4912.0,2019-01-07,w89rwelk,https://www.twitch.tv/videos/360521969,
9293,y4365odz,qxkg359j,o1y9wo6q,7dgrrxk4,,3167.0,2019-01-07,nzelreqp,https://www.twitch.tv/videos/360542166,
9294,zp06qoxm,y8dmz5g8,o1y9wo6q,7dgrrxk4,,4344.0,2019-01-07,w89rwelk,https://www.twitch.tv/videos/360610781,
9295,mk9p4wxz,1xyky4n8,o1y9wo6q,wkpoo02r,,7077.0,2019-01-07,w89rwelk,https://www.twitch.tv/videos/360592634,
9296,y6pv710m,zx7zw1r8,o1y9wo6q,7dgrrxk4,,3421.0,2019-01-07,w89rwelk,https://youtu.be/OEGvg72piRI,40
9297,yo204w5z,zx7qpq68,o1y9wo6q,n2y55mko,,1093.0,2019-01-07,w89rwelk,https://www.twitch.tv/videos/360650785,
9298,m7pnpp5m,e8ezrq68,o1y9wo6q,wkpoo02r,,6816.0,2019-01-08,w89rwelk,https://www.twitch.tv/videos/360696667,
9299,m7pnpg5m,68w6mnvj,o1y9wo6q,7dgrrxk4,,3736.0,2019-01-08,w89rwelk,https://www.twitch.tv/videos/360723711,
9300,zn424k9m,pj0ke0m8,o1y9wo6q,7dgrrxk4,,3412.0,2018-12-29,w89rwelk,https://www.twitch.tv/videos/358693544,
9301,y89w9x5m,qjo9ypnj,o1y9wo6q,wkpoo02r,,8884.0,2019-01-08,nzelreqp,https://www.twitch.tv/videos/360840014,
9302,zp060g8m,kjpqy9yx,o1y9wo6q,7dgrrxk4,,3088.0,2019-01-08,w89rwelk,https://www.twitch.tv/videos/360836916,
9303,yj4o4vdy,dx3rqnex,o1y9wo6q,wkpoo02r,,9896.0,2019-01-05,w89rwelk,https://www.twitch.tv/videos/360986267,
9304,y6pvl30m,qxk2eo9x,o1y9wo6q,n2y55mko,,1708.0,2019-01-08,w89rwelk,https://youtu.be/BN4Uyc4SCYo,24
9305,y6pvl6jm,qj29kqnx,o1y9wo6q,n2y55mko,,2225.0,2019-01-08,w89rwelk,https://www.youtube.com/watch?v=UqmtLRXtuuM,6
9306,zn42r0lm,pj0ke0m8,o1y9wo6q,7dgrrxk4,,3367.0,2019-01-01,w89rwelk,https://www.twitch.tv/videos/358694220,
9307,zn42r7lm,qxkdk36j,o1y9wo6q,n2y55mko,,1438.0,2019-01-09,w89rwelk,https://www.youtube.com/watch?v=miQ79D6h65c&feature=youtu.be,
9308,y6pvl21m,v812ol3j,o1y9wo6q,n2y55mko,,1741.0,2019-01-09,w89rwelk,https://m.youtube.com/watch?v=EUHYjNSLA10,53
9309,ywpg420z,qj2lkkox,o1y9wo6q,n2y55mko,,1381.0,2018-12-23,w89rwelk,https://www.twitch.tv/videos/353116823,
9310,zp064vxm,48g4q1y8,o1y9wo6q,7dgrrxk4,,5824.0,2018-12-27,w89rwelk,https://www.youtube.com/watch?v=Nw6rjwXNjGI,26
9311,m3o014dm,48g4q1y8,o1y9wo6q,n2y55mko,,1469.0,2018-09-07,w89rwelk,https://youtu.be/uuohazOZaFg?t=3535,170
9312,yvjl3koy,qxk2ql7x,o1y9wo6q,n2y55mko,,1808.0,2019-01-09,w89rwelk,https://www.youtube.com/watch?v=U-z8_cfDTHw,33
9313,y89w15dm,18v62qyx,o1y9wo6q,7dgrrxk4,,2981.0,2019-01-09,w89rwelk,https://www.twitch.tv/videos/361369326,
9314,yd3n5rqz,qxk2eo9x,o1y9wo6q,n2y55mko,,1641.0,2019-01-09,w89rwelk,https://youtu.be/qZ_sLZ_G95U,43
9315,zg7lw2vz,98rv2rdj,o1y9wo6q,7dgrrxk4,,3310.0,2019-01-09,w89rwelk,https://www.twitch.tv/videos/361547145?t=15s,
9316,yo20k07z,e8e0d0oj,o1y9wo6q,n2y55mko,,2481.0,2019-01-09,w89rwelk,https://youtu.be/CNx0bDqHPCw?t=11,26
9317,zn42k93m,y8dmod58,o1y9wo6q,n2y55mko,,1392.0,2019-01-09,w89rwelk,https://www.twitch.tv/videos/361604177,
9318,z51838gm,98rdrogj,o1y9wo6q,7dgrrxk4,,3454.0,2019-01-10,w89rwelk,https://www.twitch.tv/videos/361909137,
9319,z5183lnm,qxkg359j,o1y9wo6q,7dgrrxk4,,3129.0,2019-01-10,nzelreqp,https://www.twitch.tv/videos/361928468,
9320,y2q2dr9y,18v7vze8,o1y9wo6q,wkpoo02r,,10410.0,2019-01-09,w89rwelk,https://www.youtube.com/watch?v=05IgXgMVoEw,32
9321,mr8v9wdy,zxzn5q4x,o1y9wo6q,7dgrrxk4,,3154.0,2019-01-10,w89rwelk,https://www.twitch.tv/videos/361950374?t=12s,
9322,zx4qdp5y,kjpql25x,o1y9wo6q,n2y55mko,,1178.0,2019-01-10,w89rwelk,https://www.twitch.tv/videos/361952058,
9323,z11985wz,qxkg359j,o1y9wo6q,7dgrrxk4,,3095.0,2019-01-10,nzelreqp,https://www.twitch.tv/videos/362085883,
9324,y6pv6njm,qjnz771j,o1y9wo6q,7dgrrxk4,,3129.0,2019-01-10,w89rwelk,https://www.youtube.com/watch?v=lfcO2wNg4BE,2
9325,z03d6p8z,1xy06qnj,o1y9wo6q,7dgrrxk4,,3038.0,2019-01-11,w89rwelk,https://www.twitch.tv/videos/362155922,
9326,zg7lx8vz,pj0g3wrx,o1y9wo6q,n2y55mko,,1252.0,2019-01-11,w89rwelk,https://www.twitch.tv/videos/362211782,
9327,zx4q61ey,0jmd40ej,o1y9wo6q,n2y55mko,,1535.0,2019-01-11,w89rwelk,https://youtu.be/997oGZUcjG8,4
9328,me8w7jqm,1xyprdvx,o1y9wo6q,7dgrrxk4,,3565.0,2019-01-11,w89rwelk,https://www.twitch.tv/videos/362453308,
9329,zg7lg8nz,pj0ke0m8,o1y9wo6q,7dgrrxk4,,3353.0,2019-01-07,w89rwelk,https://www.twitch.tv/videos/360730825,
9330,me8w7w9m,1xyprdvx,o1y9wo6q,n2y55mko,,1177.0,2019-01-11,w89rwelk,https://www.twitch.tv/videos/362456355?t=,
9331,y436r6nz,18vdp928,o1y9wo6q,n2y55mko,,1879.0,2019-01-11,w89rwelk,https://www.youtube.com/watch?v=qClVfeVEPCs,24
9332,y436r0dz,18q0130j,o1y9wo6q,n2y55mko,,1263.0,2019-01-12,w89rwelk,https://www.youtube.com/watch?v=eSobK-z8-sE,19
9333,zx4qg15y,o863v1p8,o1y9wo6q,n2y55mko,,1586.0,2016-08-20,w89rwelk,https://www.youtube.com/watch?v=3FTdeH77G1Y,588
9334,yl4dr9nm,qjnz771j,o1y9wo6q,7dgrrxk4,,3106.0,2019-01-11,w89rwelk,https://www.youtube.com/watch?v=Ekufi74a20Y,5
9335,yl4drvxm,qjn77418,o1y9wo6q,7dgrrxk4,,2987.0,2019-01-12,w89rwelk,https://youtu.be/6QYfR_IlTNA,45
9336,zg7lr1dz,7j4gkomj,o1y9wo6q,7dgrrxk4,,4897.0,2019-01-11,nzelreqp,https://www.twitch.tv/videos/362947755,
9337,zq38vnxy,98r2y03x,o1y9wo6q,7dgrrxk4,,3064.0,2019-01-07,w89rwelk,https://www.twitch.tv/videos/362960390,
9338,z518dqnm,qjo9ypnj,o1y9wo6q,wkpoo02r,,8826.0,2019-01-12,nzelreqp,https://www.twitch.tv/videos/362988128,
9339,m3o07p4m,v81orm3x,o1y9wo6q,n2y55mko,,1367.0,2018-11-28,w89rwelk,https://www.youtube.com/watch?v=_1JrSvodJ4g&t=943s,29
9340,yl4der2m,v81eydrj,o1y9wo6q,n2y55mko,,1102.0,2019-01-12,w89rwelk,https://www.youtube.com/watch?v=NAOJ-Wx5__k,30
9341,y43688qz,qxknvr7x,o1y9wo6q,7dgrrxk4,,3839.0,2019-01-12,w89rwelk,https://www.twitch.tv/videos/363023868,
9342,mr8v7jdy,5j5007qx,o1y9wo6q,n2y55mko,,2104.0,2019-01-12,w89rwelk,https://youtu.be/bM0bBkOE0BM,25
9343,zn42p2lm,pj061wmj,o1y9wo6q,n2y55mko,,1696.0,2019-01-12,w89rwelk,https://www.youtube.com/watch?v=EHvj4Sm9d20,
9344,yd3n1exz,98rv2rdj,o1y9wo6q,7dgrrxk4,,3279.0,2019-01-13,w89rwelk,https://www.twitch.tv/videos/363649284,
9345,yl4d12km,5j5k3lnj,o1y9wo6q,7dgrrxk4,,3417.0,2019-01-13,w89rwelk,https://www.twitch.tv/videos/363784417,
9346,z03dlg4z,kjpqewyx,o1y9wo6q,n2y55mko,,1242.0,2018-12-12,w89rwelk,https://www.twitch.tv/videos/348035435,
